"","country","track.name","chart_number","track.popularity","artist.name","track.album.name","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","type"
"157","Topsify","Turn Back Time",44,68,"Diplo","Turn Back Time",0.751,0.786,10,-7.974,0,0.0333,0.181,0.000935,0.114,0.407,124,"audio_features"
"158","Topsify","Fly Away",43,68,"Tones And I","Fly Away",0.805,0.515,4,-6.201,1,0.0915,0.223,0,0.238,0.488,124.969,"audio_features"
"159","Topsify","My Head & My Heart",42,77,"Ava Max","Heaven & Hell",0.614,0.934,9,-3.709,0,0.07,0.0697,0,0.121,0.436,116.001,"audio_features"
"160","Topsify","Minefields",41,73,"Faouzia","Minefields",0.476,0.686,1,-5.019,0,0.11,0.183,0,0.0997,0.243,152.617,"audio_features"
"161","Topsify","1,000,000 X Better",40,65,"Griff","1,000,000 X Better",0.746,0.775,0,-7.871,1,0.122,0.629,0.000548,0.0622,0.594,120.009,"audio_features"
"162","Topsify","Tick Tock (feat. 24kGoldn)",39,87,"Clean Bandit","Tick Tock (feat. 24kGoldn)",0.779,0.705,0,-3.895,1,0.0344,0.369,7.91e-06,0.124,0.946,101.022,"audio_features"
"163","Topsify","Baby, I'm Jealous (feat. Doja Cat)",38,81,"Bebe Rexha","Baby, I'm Jealous (feat. Doja Cat)",0.737,0.867,11,-2.259,0,0.0458,0.0398,0,0.32,0.506,98.05,"audio_features"
"164","Topsify","Rest Of My Life",37,63,"JC Stewart","When The Light Hits The Room",0.72,0.752,7,-4.513,0,0.128,0.0822,0.000703,0.195,0.505,175.997,"audio_features"
"165","Topsify","Jerusalema (feat. Nomcebo Zikode)",36,85,"Master KG","Jerusalema",0.88,0.483,1,-7.012,1,0.0505,0.0185,8.68e-06,0.0607,0.827,124.009,"audio_features"
"166","Topsify","No Time For Tears",35,73,"Nathan Dawe","No Time For Tears",0.543,0.881,9,-3.035,0,0.188,0.0263,1.41e-05,0.107,0.397,125.009,"audio_features"
"167","Topsify","Como Pablo",34,38,"Khan","Como Pablo",0.66,0.769,6,-7.792,0,0.0421,0.353,0,0.0998,0.513,83.026,"audio_features"
"168","Topsify","Dance Monkey",33,89,"Tones And I","Dance Monkey (Stripped Back) / Dance Monkey",0.824,0.588,6,-6.4,0,0.0924,0.692,0.000104,0.149,0.513,98.027,"audio_features"
"169","Topsify","Everything About You (feat. your friend polly)",32,63,"Sam Feldt","Everything About You (feat. your friend polly)",0.74,0.874,6,-2.832,1,0.0425,0.0718,0,0.0697,0.447,111.973,"audio_features"
"170","Topsify","Tchop",31,71,"Aya Nakamura","AYA",0.845,0.69,11,-6.873,0,0.241,0.12,3.06e-05,0.148,0.257,97.97,"audio_features"
"171","Topsify","Като хлапе (feat. Konstantin)",30,34,"Liyana","Като хлапе (feat. Konstantin)",0.611,0.705,3,-5.679,0,0.0325,0.196,0,0.0845,0.796,80.002,"audio_features"
"172","Topsify","Back to the Streets (feat. Jhené Aiko)",29,78,"Saweetie","Back to the Streets (feat. Jhené Aiko)",0.865,0.792,4,-4.207,1,0.0677,0.168,1.46e-05,0.107,0.562,101.985,"audio_features"
"173","Topsify","Blue Skies",28,58,"Birdy","Blue Skies",0.413,0.0822,6,-11.922,0,0.0562,0.981,2.62e-05,0.106,0.173,77.299,"audio_features"
"174","Topsify","Fever",27,85,"Dua Lipa","Fever",0.868,0.693,6,-7.052,0,0.181,0.0597,0.00399,0.106,0.396,114.999,"audio_features"
"175","Topsify","How Will I Know",26,44,"La Lana","How Will I Know",0.651,0.837,1,-4.955,0,0.0615,0.00357,7.14e-05,0.321,0.609,123.036,"audio_features"
"176","Topsify","Levitating (feat. DaBaby)",25,90,"Dua Lipa","Levitating (feat. DaBaby)",0.702,0.825,6,-3.787,0,0.0601,0.00883,0,0.0674,0.915,102.977,"audio_features"
"177","Topsify","Tyler Herro",24,88,"Jack Harlow","Tyler Herro",0.794,0.756,5,-7.16,0,0.136,0.11,0,0.247,0.775,123.066,"audio_features"
"178","Topsify","Hey Boy",23,73,"Sia","Hey Boy",0.572,0.623,8,-4.828,1,0.176,0.0544,0,0.0865,0.594,185.812,"audio_features"
"179","Topsify","So Messed Up (Remix)",22,32,"La Lana","So Messed Up (Remix)",0.795,0.654,3,-5.597,0,0.0841,0.288,0,0.125,0.578,99.896,"audio_features"
"180","Topsify","WAP (feat. Megan Thee Stallion)",21,95,"Cardi B","WAP (feat. Megan Thee Stallion)",0.935,0.454,1,-7.509,1,0.375,0.0194,0,0.0824,0.357,133.073,"audio_features"
"181","Topsify","South of the Border (feat. Camila Cabello & Cardi B)",20,80,"Ed Sheeran","No.6 Collaborations Project",0.857,0.621,9,-6.376,0,0.0825,0.148,0,0.0865,0.668,97.989,"audio_features"
"182","Topsify","Problems",19,69,"Anne-Marie","Problems",0.704,0.445,6,-8.345,0,0.0559,0.615,0,0.346,0.653,139.975,"audio_features"
"183","Topsify","Take You Dancing",18,91,"Jason Derulo","Take You Dancing",0.789,0.711,2,-4.248,1,0.041,0.0332,0,0.0876,0.753,112.985,"audio_features"
"184","Topsify","I Hope (feat. Charlie Puth)",17,74,"Gabby Barrett","Goldmine",0.554,0.576,6,-6.495,1,0.0399,0.171,0,0.159,0.409,74.942,"audio_features"
"185","Topsify","New Face",16,24,"Maraaya","New Face",0.629,0.881,11,-5.158,0,0.0735,0.0356,0.000103,0.166,0.617,97.992,"audio_features"
"186","Topsify","What That Speed Bout!?",15,77,"Mike WiLL Made-It","What That Speed Bout!?",0.755,0.81,10,-4.061,0,0.235,0.125,0,0.382,0.297,101.93,"audio_features"
"187","Topsify","Spicy (feat. Post Malone)",14,81,"Ty Dolla $ign","Spicy (feat. Post Malone)",0.784,0.496,7,-5.746,1,0.0435,0.14,0,0.113,0.132,100.002,"audio_features"
"188","Topsify","Whoopty",13,90,"CJ","Whoopty",0.711,0.598,3,-7.621,0,0.182,0.19,0,0.15,0.737,140.175,"audio_features"
"189","Topsify","Never Say Goodbye",12,46,"Audiosoulz","Never Say Goodbye",0.661,0.888,2,-3.17,0,0.0343,0.0312,0.00318,0.17,0.347,116.044,"audio_features"
"190","Topsify","In Your Eyes (feat. Alida)",11,80,"Robin Schulz","In Your Eyes (feat. Alida)",0.57,0.672,8,-5.89,0,0.0723,0.177,0,0.0768,0.448,120.019,"audio_features"
"191","Topsify","Real Groove",10,52,"Kylie Minogue","DISCO (Deluxe)",0.816,0.596,5,-6.122,0,0.0571,0.0535,0.000481,0.0857,0.527,116.995,"audio_features"
"192","Topsify","Head & Heart (feat. MNEK)",9,93,"Joel Corry","Head & Heart (feat. MNEK)",0.734,0.874,8,-3.158,1,0.0662,0.168,1.14e-05,0.0489,0.905,122.953,"audio_features"
"193","Topsify","Top Say",8,63,"YoungBoy Never Broke Again","Until I Return",0.841,0.654,9,-6.448,0,0.37,0.0228,0,0.138,0.643,79.952,"audio_features"
"194","Topsify","The Business",7,88,"Tiësto","The Business",0.798,0.62,8,-7.079,0,0.232,0.414,0.0192,0.112,0.235,120.031,"audio_features"
"195","Topsify","Head Shoulders Knees & Toes (feat. Norma Jean Martine)",6,84,"Ofenbach","Head Shoulders Knees & Toes (feat. Norma Jean Martine)",0.798,0.828,2,-5.36,1,0.193,0.0247,2.55e-06,0.121,0.6,124.962,"audio_features"
"196","Topsify","Let's Love",5,83,"David Guetta","Let's Love",0.662,0.868,5,-4.025,1,0.0341,0.00882,0.00244,0.584,0.353,92.998,"audio_features"
"197","Topsify","Me Gusta - Remix (feat. Cardi B & 24kGoldn)",4,69,"Anitta","Me Gusta [Remix (feat. Cardi B & 24kGoldn)]",0.902,0.721,6,-4.199,0,0.0768,0.457,0,0.0716,0.788,110.044,"audio_features"
"198","Topsify","Who's Laughing Now",3,56,"Ava Max","Who's Laughing Now",0.648,0.641,7,-5.521,1,0.0389,0.00565,3.63e-06,0.109,0.505,184.021,"audio_features"
"199","Topsify","Kings & Queens",2,63,"Ava Max","Kings & Queens",0.638,0.688,1,-4.056,0,0.0407,0.00775,0,0.126,0.434,129.856,"audio_features"
"200","Topsify","How To Be Lonely",1,67,"Rita Ora","How To Be Lonely",0.532,0.718,7,-3.182,1,0.0514,0.0324,0,0.195,0.505,81.74,"audio_features"
"201","Bulgaria","Body",50,86,"Megan Thee Stallion","Good News",0.914,0.732,8,-6.1,0,0.241,0.0166,0,0.107,0.469,94.066,"audio_features"
"202","Bulgaria","Daisy",49,89,"Ashnikko","Daisy",0.834,0.663,8,-6.143,1,0.133,0.235,0,0.372,0.774,121.876,"audio_features"
"203","Bulgaria","All I Want for Christmas Is You",48,95,"Mariah Carey","Merry Christmas",0.336,0.627,7,-7.463,1,0.0384,0.164,0,0.0708,0.35,150.273,"audio_features"
"204","Bulgaria","Красиви лъжи",47,45,"Krisko","Красиви лъжи",0.724,0.929,9,-4.238,1,0.187,0.184,0,0.343,0.855,170.031,"audio_features"
"205","Bulgaria","Santa Tell Me",46,93,"Ariana Grande","Santa Tell Me",0.525,0.621,7,-7.364,1,0.116,0.0489,0,0.294,0.591,191.9,"audio_features"
"206","Bulgaria","It's Beginning to Look a Lot like Christmas",45,73,"Michael Bublé","Christmas",0.339,0.214,4,-11.714,1,0.0375,0.908,7.47e-06,0.341,0.363,94.775,"audio_features"
"207","Bulgaria","The Box",44,89,"Roddy Ricch","Please Excuse Me For Being Antisocial",0.896,0.586,10,-6.687,0,0.0559,0.104,0,0.79,0.642,116.971,"audio_features"
"208","Bulgaria","For The Night (feat. Lil Baby & DaBaby)",43,94,"Pop Smoke","Shoot For The Stars Aim For The Moon",0.823,0.586,6,-6.606,0,0.2,0.114,0,0.193,0.347,125.971,"audio_features"
"209","Bulgaria","Gledai me",42,48,"Gery-Nikol","Gledai me - Single",0.605,0.578,11,-6.457,1,0.118,0.046,0,0.0987,0.608,96.023,"audio_features"
"210","Bulgaria","Blinding Lights",41,96,"The Weeknd","After Hours",0.514,0.73,1,-5.934,1,0.0598,0.00146,9.54e-05,0.0897,0.334,171.005,"audio_features"
"211","Bulgaria","Бели Нощи (feat. D3MO)",40,44,"Billy Hlapeto","Бели Нощи (feat. D3MO)",0.594,0.583,7,-7.859,1,0.0656,0.106,0.203,0.101,0.293,176.112,"audio_features"
"212","Bulgaria","Roses - Imanbek Remix",39,65,"SAINt JHN","While The World Was Burning",0.769,0.719,8,-5.472,1,0.0474,0.0143,0.00777,0.359,0.863,121.955,"audio_features"
"213","Bulgaria","Не, мерси - Single",38,45,"Medi","Не, мерси - Single",0.691,0.833,11,-5.66,0,0.102,0.131,0,0.513,0.632,93.504,"audio_features"
"214","Bulgaria","Monster (Shawn Mendes & Justin Bieber)",37,74,"Shawn Mendes","Wonder",0.64,0.392,2,-7.246,0,0.0574,0.0593,0,0.0839,0.502,145.838,"audio_features"
"215","Bulgaria","It's the Most Wonderful Time of the Year",36,66,"Andy Williams","The Andy Williams Christmas Album",0.234,0.526,2,-11.656,1,0.0411,0.871,2.34e-06,0.122,0.649,201.739,"audio_features"
"216","Bulgaria","Life Is Good (feat. Drake)",35,78,"Future","High Off Life",0.795,0.574,2,-6.903,0,0.487,0.067,0,0.15,0.537,142.053,"audio_features"
"217","Bulgaria","What You Know Bout Love",34,95,"Pop Smoke","Shoot For The Stars Aim For The Moon",0.709,0.548,10,-8.493,1,0.353,0.65,1.59e-06,0.133,0.543,83.995,"audio_features"
"218","Bulgaria","Blueberry Faygo",33,84,"Lil Mosey","Certified Hitmaker",0.774,0.554,0,-7.909,1,0.0383,0.207,0,0.132,0.349,99.034,"audio_features"
"219","Bulgaria","Lucid Dreams",32,89,"Juice WRLD","Goodbye & Good Riddance",0.511,0.566,6,-7.23,0,0.2,0.349,0,0.34,0.218,83.903,"audio_features"
"220","Bulgaria","Кавала кючек",31,45,"Krisko","Кавала кючек",0.642,0.893,1,-3.823,1,0.0862,0.0371,0,0.0615,0.808,170.092,"audio_features"
"221","Bulgaria","Rockin' Around The Christmas Tree",30,92,"Brenda Lee","Merry Christmas From Brenda Lee",0.589,0.472,8,-8.749,1,0.0502,0.614,0,0.505,0.898,67.196,"audio_features"
"222","Bulgaria","Last Christmas",29,85,"Wham!","LAST CHRISTMAS",0.735,0.478,2,-12.472,1,0.0293,0.189,2.48e-06,0.355,0.947,107.682,"audio_features"
"223","Bulgaria","Prisoner (feat. Dua Lipa)",28,81,"Miley Cyrus","Plastic Hearts",0.781,0.67,3,-3.912,0,0.0452,0.0103,0,0.0761,0.595,127.99,"audio_features"
"224","Bulgaria","Sweater Weather",27,88,"The Neighbourhood","I Love You.",0.612,0.807,10,-2.81,1,0.0336,0.0495,0.0177,0.101,0.398,124.053,"audio_features"
"225","Bulgaria","Hello (feat. A Boogie Wit da Hoodie)",26,86,"Pop Smoke","Shoot For The Stars Aim For The Moon (Deluxe)",0.905,0.647,10,-5.065,0,0.107,0.0187,0,0.282,0.367,130.97,"audio_features"
"226","Bulgaria","100 zhivota",25,45,"Galena","100 zhivota",0.6,0.806,5,-5.759,0,0.21,0.122,0,0.0936,0.542,195.967,"audio_features"
"227","Bulgaria","Наливай ми feat. D3MO",24,45,"Billy Hlapeto","Наливай ми feat. D3MO",0.807,0.578,3,-8.764,0,0.169,0.148,0.636,0.103,0.289,87.975,"audio_features"
"228","Bulgaria","SICKO MODE",23,87,"Travis Scott","ASTROWORLD",0.834,0.73,8,-3.714,1,0.222,0.00513,0,0.124,0.446,155.008,"audio_features"
"229","Bulgaria","positions",22,97,"Ariana Grande","Positions",0.737,0.802,0,-4.771,1,0.0878,0.468,0,0.0931,0.682,144.015,"audio_features"
"230","Bulgaria","HIGHEST IN THE ROOM",21,88,"Travis Scott","HIGHEST IN THE ROOM",0.598,0.427,7,-8.764,0,0.0317,0.0546,5.83e-06,0.21,0.0605,76.469,"audio_features"
"231","Bulgaria","Mania",20,41,"Emrah","Mania",0.757,0.459,7,-10.183,0,0.0427,0.475,0,0.12,0.164,116.051,"audio_features"
"232","Bulgaria","Mood (feat. iann dior)",19,98,"24kGoldn","Mood (feat. iann dior)",0.7,0.722,7,-3.558,0,0.0369,0.221,0,0.272,0.756,90.989,"audio_features"
"233","Bulgaria","you broke me first",18,94,"Tate McRae","you broke me first",0.642,0.374,4,-9.386,1,0.0545,0.786,0,0.0906,0.0799,124.099,"audio_features"
"234","Bulgaria","Midnight Sky",17,77,"Miley Cyrus","Plastic Hearts",0.699,0.805,4,-5.535,0,0.0345,0.00161,0.00177,0.249,0.232,109.976,"audio_features"
"235","Bulgaria","FRANCHISE (feat. Young Thug & M.I.A.)",16,84,"Travis Scott","FRANCHISE (feat. Young Thug & M.I.A.)",0.835,0.699,8,-5.405,0,0.277,0.00671,0,0.195,0.547,154.981,"audio_features"
"236","Bulgaria","WAP (feat. Megan Thee Stallion)",15,95,"Cardi B","WAP (feat. Megan Thee Stallion)",0.935,0.454,1,-7.509,1,0.375,0.0194,0,0.0824,0.357,133.073,"audio_features"
"237","Bulgaria","Therefore I Am",14,95,"Billie Eilish","Therefore I Am",0.889,0.34,11,-7.773,0,0.0697,0.218,0.13,0.055,0.716,94.009,"audio_features"
"238","Bulgaria","Levitating (feat. DaBaby)",13,82,"Dua Lipa","Future Nostalgia",0.702,0.825,6,-3.787,0,0.0601,0.00883,0,0.0674,0.915,102.977,"audio_features"
"239","Bulgaria","Whoopty",12,90,"CJ","Whoopty",0.711,0.598,3,-7.621,0,0.182,0.19,0,0.15,0.737,140.175,"audio_features"
"240","Bulgaria","POPSTAR (feat. Drake)",11,89,"DJ Khaled","POPSTAR (feat. Drake)",0.8,0.56,5,-4.818,0,0.261,0.057,0,0.134,0.45,163.071,"audio_features"
"241","Bulgaria","goosebumps",10,88,"Travis Scott","Birds In The Trap Sing McKnight",0.841,0.728,7,-3.37,1,0.0484,0.0847,0,0.149,0.43,130.049,"audio_features"
"242","Bulgaria","34+35",9,94,"Ariana Grande","Positions",0.83,0.585,0,-6.476,1,0.094,0.237,0,0.248,0.485,109.978,"audio_features"
"243","Bulgaria","Watermelon Sugar",8,93,"Harry Styles","Fine Line",0.548,0.816,0,-4.209,1,0.0465,0.122,0,0.335,0.557,95.39,"audio_features"
"244","Bulgaria","Granitsi / Den mporo",7,44,"Emanuela","Granitsi / Den mporo",0.402,0.794,1,-5.199,1,0.151,0.0125,1.45e-06,0.288,0.688,168.01,"audio_features"
"245","Bulgaria","HOLIDAY",6,90,"Lil Nas X","HOLIDAY",0.81,0.511,5,-6.924,0,0.164,0.12,0,0.0832,0.837,151.947,"audio_features"
"246","Bulgaria","Dior",5,86,"Pop Smoke","Meet The Woo",0.548,0.805,7,-5.732,1,0.351,0.212,0.000389,0.408,0.648,142.094,"audio_features"
"247","Bulgaria","E-GIRLS ARE RUINING MY LIFE!",4,86,"CORPSE","E-GIRLS ARE RUINING MY LIFE!",0.614,0.937,1,-7.443,1,0.115,0.00161,0.00136,0.103,0.386,84.98,"audio_features"
"248","Bulgaria","Lemonade (feat. Gunna, Don Toliver & NAV)",3,90,"Internet Money","B4 The Storm",0.8,0.658,1,-6.142,0,0.079,0.25,0,0.111,0.462,140.042,"audio_features"
"249","Bulgaria","Jingle Bell Rock",2,87,"Bobby Helms","Jingle Bell Rock/Captain Santa Claus (And His Reindeer Space Patrol)",0.754,0.424,2,-8.463,1,0.0363,0.643,0,0.0652,0.806,119.705,"audio_features"
"250","Bulgaria","ROCKSTAR (feat. Roddy Ricch)",1,93,"DaBaby","BLAME IT ON BABY",0.746,0.69,11,-7.956,1,0.164,0.247,0,0.101,0.497,89.977,"audio_features"
"251","Belgium","All I Want for Christmas Is You",50,95,"Mariah Carey","Merry Christmas",0.336,0.627,7,-7.463,1,0.0384,0.164,0,0.0708,0.35,150.273,"audio_features"
"252","Belgium","Santa Tell Me",49,93,"Ariana Grande","Santa Tell Me",0.525,0.621,7,-7.364,1,0.116,0.0489,0,0.294,0.591,191.9,"audio_features"
"253","Belgium","It's Beginning to Look a Lot like Christmas",48,73,"Michael Bublé","Christmas",0.339,0.214,4,-11.714,1,0.0375,0.908,7.47e-06,0.341,0.363,94.775,"audio_features"
"254","Belgium","For The Night (feat. Lil Baby & DaBaby)",47,94,"Pop Smoke","Shoot For The Stars Aim For The Moon",0.823,0.586,6,-6.606,0,0.2,0.114,0,0.193,0.347,125.971,"audio_features"
"255","Belgium","Blinding Lights",46,96,"The Weeknd","After Hours",0.514,0.73,1,-5.934,1,0.0598,0.00146,9.54e-05,0.0897,0.334,171.005,"audio_features"
"256","Belgium","Roses - Imanbek Remix",45,65,"SAINt JHN","While The World Was Burning",0.769,0.719,8,-5.472,1,0.0474,0.0143,0.00777,0.359,0.863,121.955,"audio_features"
"257","Belgium","Nu Wij Niet Meer Praten",44,63,"Jaap Reesema","Nu Wij Niet Meer Praten",0.64,0.557,4,-4.747,1,0.0253,0.572,0,0.0934,0.331,105.992,"audio_features"
"258","Belgium","Monster (Shawn Mendes & Justin Bieber)",43,74,"Shawn Mendes","Wonder",0.64,0.392,2,-7.246,0,0.0574,0.0593,0,0.0839,0.502,145.838,"audio_features"
"259","Belgium","It's the Most Wonderful Time of the Year",42,66,"Andy Williams","The Andy Williams Christmas Album",0.234,0.526,2,-11.656,1,0.0411,0.871,2.34e-06,0.122,0.649,201.739,"audio_features"
"260","Belgium","Dance Monkey",41,70,"Tones And I","Dance Monkey",0.825,0.593,6,-6.401,0,0.0988,0.688,0.000161,0.17,0.54,98.078,"audio_features"
"261","Belgium","What You Know Bout Love",40,95,"Pop Smoke","Shoot For The Stars Aim For The Moon",0.709,0.548,10,-8.493,1,0.353,0.65,1.59e-06,0.133,0.543,83.995,"audio_features"
"262","Belgium","WITHOUT YOU",39,86,"The Kid LAROI","F*CK LOVE (SAVAGE)",0.662,0.413,0,-7.357,1,0.0299,0.213,0,0.134,0.467,93.005,"audio_features"
"263","Belgium","Rockin' Around The Christmas Tree",38,92,"Brenda Lee","Merry Christmas From Brenda Lee",0.589,0.472,8,-8.749,1,0.0502,0.614,0,0.505,0.898,67.196,"audio_features"
"264","Belgium","Someone To You",37,79,"BANNERS","Where The Shadow Ends",0.52,0.903,2,-5.497,1,0.042,0.00517,0,0.254,0.652,74.988,"audio_features"
"265","Belgium","Last Christmas",36,85,"Wham!","LAST CHRISTMAS",0.735,0.478,2,-12.472,1,0.0293,0.189,2.48e-06,0.355,0.947,107.682,"audio_features"
"266","Belgium","Before You Go",35,86,"Lewis Capaldi","Divinely Uninspired To A Hellish Extent (Extended Edition)",0.459,0.575,3,-4.858,1,0.0573,0.604,0,0.0885,0.183,111.881,"audio_features"
"267","Belgium","Jerusalema (feat. Nomcebo Zikode)",34,85,"Master KG","Jerusalema",0.88,0.483,1,-7.012,1,0.0505,0.0185,8.68e-06,0.0607,0.827,124.009,"audio_features"
"268","Belgium","Prisoner (feat. Dua Lipa)",33,81,"Miley Cyrus","Plastic Hearts",0.781,0.67,3,-3.912,0,0.0452,0.0103,0,0.0761,0.595,127.99,"audio_features"
"269","Belgium","Let It Snow! Let It Snow! Let It Snow!",32,89,"Dean Martin","A Winter Romance",0.451,0.24,1,-14.014,1,0.0351,0.912,2.45e-06,0.175,0.701,134.009,"audio_features"
"270","Belgium","Vergeet De Tijd",31,58,"Regi","Vergeet De Tijd",0.599,0.759,11,-4.904,1,0.0396,0.137,0,0.134,0.475,130.086,"audio_features"
"271","Belgium","positions",30,97,"Ariana Grande","Positions",0.737,0.802,0,-4.771,1,0.0878,0.468,0,0.0931,0.682,144.015,"audio_features"
"272","Belgium","Fever",29,73,"Dua Lipa","Future Nostalgia",0.868,0.693,6,-7.052,0,0.181,0.0597,0.00399,0.106,0.396,114.999,"audio_features"
"273","Belgium","Breaking Me",28,91,"Topic","Breaking Me",0.789,0.72,8,-5.652,0,0.218,0.223,0,0.129,0.664,122.031,"audio_features"
"274","Belgium","Underneath the Tree",27,87,"Kelly Clarkson","Wrapped In Red",0.509,0.812,8,-5.438,1,0.0537,0.0013,1.99e-05,0.214,0.689,159.876,"audio_features"
"275","Belgium","Feliz Navidad",26,67,"José Feliciano","My Name Is José Feliciano",0.514,0.818,2,-9.642,1,0.0451,0.406,1.93e-06,0.299,0.967,148.733,"audio_features"
"276","Belgium","Mood (feat. iann dior)",25,98,"24kGoldn","Mood (feat. iann dior)",0.7,0.722,7,-3.558,0,0.0369,0.221,0,0.272,0.756,90.989,"audio_features"
"277","Belgium","you broke me first",24,94,"Tate McRae","you broke me first",0.642,0.374,4,-9.386,1,0.0545,0.786,0,0.0906,0.0799,124.099,"audio_features"
"278","Belgium","WAP (feat. Megan Thee Stallion)",23,95,"Cardi B","WAP (feat. Megan Thee Stallion)",0.935,0.454,1,-7.509,1,0.375,0.0194,0,0.0824,0.357,133.073,"audio_features"
"279","Belgium","Dynamite",22,90,"BTS","BE",0.746,0.765,6,-4.41,0,0.0993,0.0112,0,0.0936,0.737,114.044,"audio_features"
"280","Belgium","Lonely (with benny blanco)",21,95,"Justin Bieber","Lonely (with benny blanco)",0.631,0.239,11,-7.071,0,0.0398,0.864,0,0.116,0.0927,79.859,"audio_features"
"281","Belgium","Control",20,80,"Zoe Wees","Control",0.599,0.465,4,-4.95,1,0.0314,0.643,1.57e-06,0.149,0.0678,113.82,"audio_features"
"282","Belgium","Therefore I Am",19,95,"Billie Eilish","Therefore I Am",0.889,0.34,11,-7.773,0,0.0697,0.218,0.13,0.055,0.716,94.009,"audio_features"
"283","Belgium","Train Wreck",18,89,"James Arthur","Back from the Edge",0.311,0.485,6,-5.726,0,0.0365,0.701,0,0.0726,0.225,77.355,"audio_features"
"284","Belgium","Take You Dancing",17,91,"Jason Derulo","Take You Dancing",0.789,0.711,2,-4.248,1,0.041,0.0332,0,0.0876,0.753,112.985,"audio_features"
"285","Belgium","Levitating (feat. DaBaby)",16,82,"Dua Lipa","Future Nostalgia",0.702,0.825,6,-3.787,0,0.0601,0.00883,0,0.0674,0.915,102.977,"audio_features"
"286","Belgium","Holy (feat. Chance The Rapper)",15,94,"Justin Bieber","Holy",0.673,0.704,6,-8.056,1,0.36,0.196,0,0.0898,0.372,86.919,"audio_features"
"287","Belgium","Whoopty",14,90,"CJ","Whoopty",0.711,0.598,3,-7.621,0,0.182,0.19,0,0.15,0.737,140.175,"audio_features"
"288","Belgium","Head & Heart (feat. MNEK)",13,93,"Joel Corry","Head & Heart (feat. MNEK)",0.734,0.874,8,-3.158,1,0.0662,0.168,1.14e-05,0.0489,0.905,122.953,"audio_features"
"289","Belgium","The Business",12,88,"Tiësto","The Business",0.798,0.62,8,-7.079,0,0.232,0.414,0.0192,0.112,0.235,120.031,"audio_features"
"290","Belgium","Head Shoulders Knees & Toes (feat. Norma Jean Martine)",11,84,"Ofenbach","Head Shoulders Knees & Toes (feat. Norma Jean Martine)",0.798,0.828,2,-5.36,1,0.193,0.0247,2.55e-06,0.121,0.6,124.962,"audio_features"
"291","Belgium","34+35",10,94,"Ariana Grande","Positions",0.83,0.585,0,-6.476,1,0.094,0.237,0,0.248,0.485,109.978,"audio_features"
"292","Belgium","Watermelon Sugar",9,93,"Harry Styles","Fine Line",0.548,0.816,0,-4.209,1,0.0465,0.122,0,0.335,0.557,95.39,"audio_features"
