"","country","track.name","chart_number","track.popularity","artist.name","track.album.name","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","type","danceability_weighted","energy_weighted","temper"
"140","Albania","I kom kall",11,41,"Yll Limani","I kom kall",0.803,0.643,10,-5.757,0,0.174,0.261,0,0.0885,0.847,94.925,"audio_features",8.833,7.073,15.906
"141","Albania","Dynja",10,46,"Majk","Dynja",0.785,0.558,6,-10.048,0,0.0722,0.385,7.42e-06,0.131,0.659,100.002,"audio_features",7.85,5.58,13.43
"142","Albania","LASS MAL",9,46,"Mozzik","LASS MAL",0.815,0.663,10,-5.547,0,0.185,0.487,2.44e-06,0.15,0.681,139.96,"audio_features",7.335,5.967,13.302
"143","Albania","Sari",8,44,"Sin Boy","MM",0.511,0.723,4,-5.92,0,0.0407,0.867,0,0.626,0.603,96.016,"audio_features",4.088,5.784,9.872
"144","Albania","Adrenaline",7,47,"Noizy","Adrenaline",0.812,0.621,5,-10.677,1,0.102,0.0437,1.17e-05,0.0663,0.75,137.022,"audio_features",5.684,4.347,10.031
"145","Albania","Du bist mein",6,64,"Zuna","Du bist mein",0.761,0.556,1,-6.943,1,0.364,0.138,0.000175,0.0976,0.521,187.81,"audio_features",4.566,3.336,7.902
"146","Albania","Zhytem (Je t’aime)",5,48,"Ghetto Geasy","Zhytem (Je t’aime)",0.731,0.877,5,-4.512,0,0.107,0.102,0.00027,0.172,0.797,156.003,"audio_features",3.655,4.385,8.04
"147","Albania","Nje here ne jete",4,49,"Cricket","Nje here ne jete",0.635,0.64,5,-5.91,1,0.0493,0.275,5.87e-05,0.193,0.512,119.941,"audio_features",2.54,2.56,5.1
"148","Albania","Kujt i thu",3,41,"2Ton","Kujt i thu",0.785,0.511,2,-9.357,0,0.0552,0.602,1.45e-05,0.0891,0.606,103.017,"audio_features",2.355,1.533,3.888
"149","Albania","Parajsa ime",2,46,"Alban Skenderaj","Parajsa ime",0.844,0.733,9,-5.316,1,0.0674,0.184,0,0.158,0.932,146.005,"audio_features",1.688,1.466,3.154
"150","Albania","Nicht verdient",1,66,"Capital Bra","Nicht verdient",0.719,0.65,11,-7.274,0,0.232,0.381,0,0.167,0.488,77.981,"audio_features",0.719,0.65,1.369
"151","Bosnia and Herzegovina","Wildflowers",50,53,"Grouplove","Wildflowers",0.546,0.443,5,-9.467,1,0.0305,0.652,1.73e-05,0.166,0.556,86.91,"audio_features",27.3,22.15,49.45
"152","Bosnia and Herzegovina","Break My Heart",49,85,"Dua Lipa","Future Nostalgia",0.73,0.729,4,-3.434,0,0.0883,0.167,1.39e-06,0.349,0.467,113.013,"audio_features",35.77,35.721,71.491
"153","Bosnia and Herzegovina","Izgubljeni Trag",48,10,"Zoran Čalić","Izgubljeni Trag",0.448,0.535,7,-9.232,1,0.0299,0.000558,0.00701,0.166,0.382,97.346,"audio_features",21.504,25.68,47.184
"154","Bosnia and Herzegovina","Dreams - 2004 Remaster",47,89,"Fleetwood Mac","Rumours (Super Deluxe)",0.828,0.492,0,-9.744,1,0.0276,0.0644,0.00428,0.128,0.789,120.151,"audio_features",38.916,23.124,62.04
"155","Bosnia and Herzegovina","The Best Days (feat. Tabitha)",46,67,"Sam Feldt","The Best Days (feat. Tabitha)",0.667,0.827,11,-5.631,1,0.0368,0.0863,0,0.0565,0.573,107.95,"audio_features",30.682,38.042,68.724
"156","Bosnia and Herzegovina","All We Got (feat. KIDDO)",45,81,"Robin Schulz","All We Got (feat. KIDDO)",0.504,0.76,4,-4.246,1,0.0426,0.286,0,0.151,0.64,183.933,"audio_features",22.68,34.2,56.88
"157","Bosnia and Herzegovina","Fly Away",44,65,"Tones And I","Fly Away",0.805,0.515,4,-6.201,1,0.0915,0.223,0,0.238,0.488,124.969,"audio_features",35.42,22.66,58.08
"158","Bosnia and Herzegovina","My Head & My Heart",43,73,"Ava Max","Heaven & Hell",0.614,0.934,9,-3.709,0,0.07,0.0697,0,0.121,0.436,116.001,"audio_features",26.402,40.162,66.564
"159","Bosnia and Herzegovina","Minefields",42,72,"Faouzia","Minefields",0.476,0.686,1,-5.019,0,0.11,0.183,0,0.0997,0.243,152.617,"audio_features",19.992,28.812,48.804
"160","Bosnia and Herzegovina","1,000,000 X Better",41,65,"Griff","1,000,000 X Better",0.746,0.775,0,-7.871,1,0.122,0.629,0.000548,0.0622,0.594,120.009,"audio_features",30.586,31.775,62.361
"161","Bosnia and Herzegovina","Tick Tock (feat. 24kGoldn)",40,87,"Clean Bandit","Tick Tock (feat. 24kGoldn)",0.779,0.705,0,-3.895,1,0.0344,0.369,7.91e-06,0.124,0.946,101.022,"audio_features",31.16,28.2,59.36
"162","Bosnia and Herzegovina","Baby, I'm Jealous (feat. Doja Cat)",39,81,"Bebe Rexha","Baby, I'm Jealous (feat. Doja Cat)",0.737,0.867,11,-2.259,0,0.0458,0.0398,0,0.32,0.506,98.05,"audio_features",28.743,33.813,62.556
"163","Bosnia and Herzegovina","Rest Of My Life",38,62,"JC Stewart","When The Light Hits The Room",0.72,0.752,7,-4.513,0,0.128,0.0822,0.000703,0.195,0.505,175.997,"audio_features",27.36,28.576,55.936
"164","Bosnia and Herzegovina","Jerusalema (feat. Nomcebo Zikode)",37,86,"Master KG","Jerusalema",0.88,0.483,1,-7.012,1,0.0504,0.0185,8.75e-06,0.0607,0.827,124.009,"audio_features",32.56,17.871,50.431
"165","Bosnia and Herzegovina","Como Pablo",36,37,"Khan","Como Pablo",0.66,0.769,6,-7.792,0,0.0421,0.353,0,0.0998,0.513,83.026,"audio_features",23.76,27.684,51.444
"166","Bosnia and Herzegovina","Dance Monkey",35,88,"Tones And I","Dance Monkey (Stripped Back) / Dance Monkey",0.824,0.588,6,-6.4,0,0.0924,0.692,0.000104,0.149,0.513,98.027,"audio_features",28.84,20.58,49.42
"167","Bosnia and Herzegovina","Lonely",34,77,"Joel Corry","Lonely",0.697,0.921,5,-4.283,1,0.0424,0.0946,1.9e-05,0.159,0.722,123.988,"audio_features",23.698,31.314,55.012
"168","Bosnia and Herzegovina","Tchop",33,72,"Aya Nakamura","AYA",0.845,0.69,11,-6.873,0,0.241,0.12,3.06e-05,0.148,0.257,97.97,"audio_features",27.885,22.77,50.655
"169","Bosnia and Herzegovina","Като хлапе (feat. Konstantin)",32,33,"Liyana","Като хлапе (feat. Konstantin)",0.611,0.705,3,-5.679,0,0.0325,0.196,0,0.0845,0.796,80.002,"audio_features",19.552,22.56,42.112
"170","Bosnia and Herzegovina","Back to the Streets (feat. Jhené Aiko)",31,77,"Saweetie","Back to the Streets (feat. Jhené Aiko)",0.865,0.792,4,-4.207,1,0.0677,0.168,1.46e-05,0.107,0.562,101.985,"audio_features",26.815,24.552,51.367
"171","Bosnia and Herzegovina","Blue Skies",30,58,"Birdy","Blue Skies",0.413,0.0822,6,-11.922,0,0.0562,0.981,2.62e-05,0.106,0.173,77.299,"audio_features",12.39,2.466,14.856
"172","Bosnia and Herzegovina","Fever",29,84,"Dua Lipa","Fever",0.868,0.693,6,-7.052,0,0.181,0.0597,0.00399,0.106,0.396,114.999,"audio_features",25.172,20.097,45.269
"173","Bosnia and Herzegovina","How Will I Know",28,41,"La Lana","How Will I Know",0.651,0.837,1,-4.955,0,0.0615,0.00357,7.14e-05,0.321,0.609,123.036,"audio_features",18.228,23.436,41.664
"174","Bosnia and Herzegovina","Levitating (feat. DaBaby)",27,89,"Dua Lipa","Levitating (feat. DaBaby)",0.702,0.825,6,-3.787,0,0.0601,0.00883,0,0.0674,0.915,102.977,"audio_features",18.954,22.275,41.229
"175","Bosnia and Herzegovina","Tyler Herro",26,88,"Jack Harlow","Tyler Herro",0.794,0.756,5,-7.16,0,0.136,0.11,0,0.247,0.775,123.066,"audio_features",20.644,19.656,40.3
"176","Bosnia and Herzegovina","Hey Boy",25,72,"Sia","Hey Boy",0.572,0.623,8,-4.828,1,0.176,0.0544,0,0.0865,0.594,185.812,"audio_features",14.3,15.575,29.875
"177","Bosnia and Herzegovina","So Messed Up (Remix)",24,31,"La Lana","So Messed Up (Remix)",0.795,0.654,3,-5.597,0,0.0841,0.288,0,0.125,0.578,99.896,"audio_features",19.08,15.696,34.776
"178","Bosnia and Herzegovina","WAP (feat. Megan Thee Stallion)",23,95,"Cardi B","WAP (feat. Megan Thee Stallion)",0.935,0.454,1,-7.509,1,0.375,0.0194,0,0.0824,0.357,133.073,"audio_features",21.505,10.442,31.947
"179","Bosnia and Herzegovina","South of the Border (feat. Camila Cabello & Cardi B)",22,80,"Ed Sheeran","No.6 Collaborations Project",0.857,0.621,9,-6.376,0,0.0825,0.148,0,0.0865,0.668,97.989,"audio_features",18.854,13.662,32.516
"180","Bosnia and Herzegovina","Really Love (feat. Craig David & Digital Farm Animals)",21,80,"KSI","Really Love (feat. Craig David & Digital Farm Animals)",0.757,0.813,10,-4.661,1,0.0438,0.0459,0,0.0741,0.668,121.034,"audio_features",15.897,17.073,32.97
"181","Bosnia and Herzegovina","Problems",20,69,"Anne-Marie","Problems",0.704,0.445,6,-8.345,0,0.0559,0.615,0,0.346,0.653,139.975,"audio_features",14.08,8.9,22.98
"182","Bosnia and Herzegovina","Take You Dancing",19,91,"Jason Derulo","Take You Dancing",0.789,0.711,2,-4.248,1,0.041,0.0332,0,0.0876,0.753,112.985,"audio_features",14.991,13.509,28.5
"183","Bosnia and Herzegovina","I Hope (feat. Charlie Puth)",18,73,"Gabby Barrett","Goldmine",0.554,0.576,6,-6.495,1,0.0399,0.171,0,0.159,0.409,74.942,"audio_features",9.972,10.368,20.34
"184","Bosnia and Herzegovina","New Face",17,24,"Maraaya","New Face",0.629,0.881,11,-5.158,0,0.0735,0.0356,0.000103,0.166,0.617,97.992,"audio_features",10.693,14.977,25.67
"185","Bosnia and Herzegovina","What That Speed Bout!?",16,78,"Mike WiLL Made-It","What That Speed Bout!?",0.755,0.81,10,-4.061,0,0.235,0.125,0,0.382,0.297,101.93,"audio_features",12.08,12.96,25.04
"186","Bosnia and Herzegovina","You're Not That Good For Me To Cry",15,19,"Sunnysiders","You're Not That Good For Me To Cry",0.335,0.586,9,-6.955,0,0.0346,0.0103,2.35e-05,0.106,0.336,165.028,"audio_features",5.025,8.79,13.815
"187","Bosnia and Herzegovina","Spicy (feat. Post Malone)",14,83,"Ty Dolla $ign","Spicy (feat. Post Malone)",0.784,0.496,7,-5.746,1,0.0435,0.14,0,0.113,0.132,100.002,"audio_features",10.976,6.944,17.92
"188","Bosnia and Herzegovina","The Bakery",13,65,"Melanie Martinez","K-12 (After School – Deluxe Edition)",0.91,0.562,1,-5.608,0,0.0666,0.125,4.8e-05,0.0826,0.507,102.035,"audio_features",11.83,7.306,19.136
"189","Bosnia and Herzegovina","Never Say Goodbye",12,44,"Audiosoulz","Never Say Goodbye",0.661,0.888,2,-3.17,0,0.0343,0.0312,0.00318,0.17,0.347,116.044,"audio_features",7.932,10.656,18.588
"190","Bosnia and Herzegovina","In Your Eyes (feat. Alida)",11,79,"Robin Schulz","In Your Eyes (feat. Alida)",0.57,0.672,8,-5.89,0,0.0723,0.177,0,0.0768,0.448,120.019,"audio_features",6.27,7.392,13.662
"191","Bosnia and Herzegovina","Real Groove",10,52,"Kylie Minogue","DISCO (Deluxe)",0.816,0.596,5,-6.122,0,0.0571,0.0535,0.000481,0.0857,0.527,116.995,"audio_features",8.16,5.96,14.12
"192","Bosnia and Herzegovina","Head & Heart (feat. MNEK)",9,93,"Joel Corry","Head & Heart (feat. MNEK)",0.734,0.874,8,-3.158,1,0.0662,0.168,1.14e-05,0.0489,0.905,122.953,"audio_features",6.606,7.866,14.472
"193","Bosnia and Herzegovina","Top Say",8,63,"YoungBoy Never Broke Again","Until I Return",0.841,0.654,9,-6.448,0,0.37,0.0228,0,0.138,0.643,79.952,"audio_features",6.728,5.232,11.96
"194","Bosnia and Herzegovina","The Business",7,87,"Tiësto","The Business",0.798,0.62,8,-7.079,0,0.232,0.414,0.0192,0.112,0.235,120.031,"audio_features",5.586,4.34,9.926
"195","Bosnia and Herzegovina","Head Shoulders Knees & Toes (feat. Norma Jean Martine)",6,84,"Ofenbach","Head Shoulders Knees & Toes (feat. Norma Jean Martine)",0.798,0.828,2,-5.36,1,0.193,0.0247,2.55e-06,0.121,0.6,124.962,"audio_features",4.788,4.968,9.756
"196","Bosnia and Herzegovina","Let's Love",5,82,"David Guetta","Let's Love",0.662,0.868,5,-4.025,1,0.0341,0.00882,0.00244,0.584,0.353,92.998,"audio_features",3.31,4.34,7.65
"197","Bosnia and Herzegovina","Me Gusta - Remix (feat. Cardi B & 24kGoldn)",4,67,"Anitta","Me Gusta [Remix (feat. Cardi B & 24kGoldn)]",0.902,0.721,6,-4.199,0,0.0768,0.457,0,0.0716,0.788,110.044,"audio_features",3.608,2.884,6.492
"198","Bosnia and Herzegovina","Who's Laughing Now",3,60,"Ava Max","Who's Laughing Now",0.648,0.641,7,-5.521,1,0.0389,0.00565,3.63e-06,0.109,0.505,184.021,"audio_features",1.944,1.923,3.867
"199","Bosnia and Herzegovina","Kings & Queens",2,67,"Ava Max","Kings & Queens",0.638,0.688,1,-4.056,0,0.0407,0.00775,0,0.126,0.434,129.856,"audio_features",1.276,1.376,2.652
"200","Bosnia and Herzegovina","How To Be Lonely",1,67,"Rita Ora","How To Be Lonely",0.532,0.718,7,-3.182,1,0.0514,0.0324,0,0.195,0.505,81.74,"audio_features",0.532,0.718,1.25
"201","Bulgaria","Body",50,79,"Megan Thee Stallion","Good News",0.914,0.732,8,-6.1,0,0.241,0.0166,0,0.107,0.469,94.066,"audio_features",45.7,36.6,82.3
"202","Bulgaria","Daisy",49,89,"Ashnikko","Daisy",0.834,0.663,8,-6.143,1,0.133,0.235,0,0.372,0.774,121.876,"audio_features",40.866,32.487,73.353
"203","Bulgaria","All I Want for Christmas Is You",48,90,"Mariah Carey","Merry Christmas",0.336,0.627,7,-7.463,1,0.0384,0.164,0,0.0708,0.35,150.273,"audio_features",16.128,30.096,46.224
"204","Bulgaria","Красиви лъжи",47,45,"Krisko","Красиви лъжи",0.724,0.929,9,-4.238,1,0.187,0.184,0,0.343,0.855,170.031,"audio_features",34.028,43.663,77.691
"205","Bulgaria","The Box",46,88,"Roddy Ricch","Please Excuse Me For Being Antisocial",0.896,0.586,10,-6.687,0,0.0559,0.104,0,0.79,0.642,116.971,"audio_features",41.216,26.956,68.172
"206","Bulgaria","For The Night (feat. Lil Baby & DaBaby)",45,94,"Pop Smoke","Shoot For The Stars Aim For The Moon",0.823,0.586,6,-6.606,0,0.2,0.114,0,0.193,0.347,125.971,"audio_features",37.035,26.37,63.405
"207","Bulgaria","Gledai me",44,48,"Gery-Nikol","Gledai me - Single",0.605,0.578,11,-6.457,1,0.118,0.046,0,0.0987,0.608,96.023,"audio_features",26.62,25.432,52.052
"208","Bulgaria","Blinding Lights",43,96,"The Weeknd","After Hours",0.514,0.73,1,-5.934,1,0.0598,0.00146,9.54e-05,0.0897,0.334,171.005,"audio_features",22.102,31.39,53.492
"209","Bulgaria","Бели Нощи (feat. D3MO)",42,43,"Billy Hlapeto","Бели Нощи (feat. D3MO)",0.594,0.583,7,-7.859,1,0.0656,0.106,0.203,0.101,0.293,176.112,"audio_features",24.948,24.486,49.434
"210","Bulgaria","S.O.S",41,38,"Galin","S.O.S",0.717,0.878,7,-5.939,0,0.0881,0.135,0,0.289,0.795,88.017,"audio_features",29.397,35.998,65.395
"211","Bulgaria","Не, мерси - Single",40,45,"Medi","Не, мерси - Single",0.691,0.833,11,-5.66,0,0.102,0.131,0,0.513,0.632,93.504,"audio_features",27.64,33.32,60.96
"212","Bulgaria","Life Is Good (feat. Drake)",39,77,"Future","High Off Life",0.795,0.574,2,-6.903,0,0.487,0.067,0,0.15,0.537,142.053,"audio_features",31.005,22.386,53.391
"213","Bulgaria","What You Know Bout Love",38,95,"Pop Smoke","Shoot For The Stars Aim For The Moon",0.709,0.548,10,-8.493,1,0.353,0.65,1.59e-06,0.133,0.543,83.995,"audio_features",26.942,20.824,47.766
"214","Bulgaria","Blueberry Faygo",37,84,"Lil Mosey","Certified Hitmaker",0.774,0.554,0,-7.909,1,0.0383,0.207,0,0.132,0.349,99.034,"audio_features",28.638,20.498,49.136
"215","Bulgaria","Кавала кючек",36,44,"Krisko","Кавала кючек",0.642,0.893,1,-3.823,1,0.0862,0.0371,0,0.0615,0.808,170.092,"audio_features",23.112,32.148,55.26
"216","Bulgaria","Last Christmas",35,76,"Wham!","LAST CHRISTMAS",0.735,0.478,2,-12.472,1,0.0293,0.189,2.48e-06,0.355,0.947,107.682,"audio_features",25.725,16.73,42.455
"217","Bulgaria","Prisoner (feat. Dua Lipa)",34,64,"Miley Cyrus","Plastic Hearts",0.781,0.67,3,-3.912,0,0.0452,0.0103,0,0.0761,0.595,127.99,"audio_features",26.554,22.78,49.334
"218","Bulgaria","Hello (feat. A Boogie Wit da Hoodie)",33,85,"Pop Smoke","Shoot For The Stars Aim For The Moon (Deluxe)",0.905,0.647,10,-5.065,0,0.107,0.0187,0,0.282,0.367,130.97,"audio_features",29.865,21.351,51.216
"219","Bulgaria","100 zhivota",32,44,"Galena","100 zhivota",0.6,0.806,5,-5.759,0,0.21,0.122,0,0.0936,0.542,195.967,"audio_features",19.2,25.792,44.992
"220","Bulgaria","Наливай ми feat. D3MO",31,45,"Billy Hlapeto","Наливай ми feat. D3MO",0.807,0.578,3,-8.764,0,0.169,0.148,0.636,0.103,0.289,87.975,"audio_features",25.017,17.918,42.935
"221","Bulgaria","SICKO MODE",30,87,"Travis Scott","ASTROWORLD",0.834,0.73,8,-3.714,1,0.222,0.00513,0,0.124,0.446,155.008,"audio_features",25.02,21.9,46.92
"222","Bulgaria","Monster (Shawn Mendes & Justin Bieber)",29,90,"Shawn Mendes","Monster",0.652,0.383,2,-7.076,0,0.0516,0.0676,0,0.0828,0.549,145.765,"audio_features",18.908,11.107,30.015
"223","Bulgaria","positions",28,96,"Ariana Grande","Positions",0.737,0.802,0,-4.771,1,0.0878,0.468,0,0.0931,0.682,144.015,"audio_features",20.636,22.456,43.092
"224","Bulgaria","THE SCOTTS",27,84,"THE SCOTTS","THE SCOTTS",0.716,0.537,0,-7.648,0,0.0514,0.233,0,0.157,0.28,129.979,"audio_features",19.332,14.499,33.831
"225","Bulgaria","HIGHEST IN THE ROOM",26,88,"Travis Scott","HIGHEST IN THE ROOM",0.598,0.427,7,-8.764,0,0.0317,0.0546,5.83e-06,0.21,0.0605,76.469,"audio_features",15.548,11.102,26.65
"226","Bulgaria","Breaking Me",25,91,"Topic","Breaking Me",0.789,0.72,8,-5.652,0,0.218,0.223,0,0.129,0.664,122.031,"audio_features",19.725,18,37.725
"227","Bulgaria","Mania",24,36,"Emrah","Mania",0.757,0.459,7,-10.183,0,0.0427,0.475,0,0.12,0.164,116.051,"audio_features",18.168,11.016,29.184
"228","Bulgaria","Mood (feat. iann dior)",23,99,"24kGoldn","Mood (feat. iann dior)",0.7,0.722,7,-3.558,0,0.0369,0.221,0,0.272,0.756,90.989,"audio_features",16.1,16.606,32.706
"229","Bulgaria","you broke me first",22,94,"Tate McRae","you broke me first",0.642,0.374,4,-9.386,1,0.0545,0.786,0,0.0906,0.0799,124.099,"audio_features",14.124,8.228,22.352
"230","Bulgaria","Midnight Sky",21,62,"Miley Cyrus","Plastic Hearts",0.699,0.805,4,-5.535,0,0.0345,0.00161,0.00177,0.249,0.232,109.976,"audio_features",14.679,16.905,31.584
"231","Bulgaria","FRANCHISE (feat. Young Thug & M.I.A.)",20,85,"Travis Scott","FRANCHISE (feat. Young Thug & M.I.A.)",0.835,0.699,8,-5.405,0,0.277,0.00671,0,0.195,0.547,154.981,"audio_features",16.7,13.98,30.68
"232","Bulgaria","WAP (feat. Megan Thee Stallion)",19,95,"Cardi B","WAP (feat. Megan Thee Stallion)",0.935,0.454,1,-7.509,1,0.375,0.0194,0,0.0824,0.357,133.073,"audio_features",17.765,8.626,26.391
"233","Bulgaria","Dynamite",18,86,"BTS","BE",0.746,0.765,6,-4.41,0,0.0993,0.0112,0,0.0936,0.737,114.044,"audio_features",13.428,13.77,27.198
"234","Bulgaria","Therefore I Am",17,94,"Billie Eilish","Therefore I Am",0.889,0.34,11,-7.773,0,0.0697,0.218,0.13,0.055,0.716,94.009,"audio_features",15.113,5.78,20.893
"235","Bulgaria","Roses - Imanbek Remix",16,62,"SAINt JHN","While The World Was Burning",0.769,0.719,8,-5.472,1,0.0474,0.0143,0.00777,0.359,0.863,121.955,"audio_features",12.304,11.504,23.808
"236","Bulgaria","Дивана",15,41,"Medi","Дивана",0.772,0.704,10,-8.249,0,0.0398,0.0352,1.63e-05,0.39,0.655,112.021,"audio_features",11.58,10.56,22.14
"237","Bulgaria","Levitating (feat. DaBaby)",14,80,"Dua Lipa","Future Nostalgia",0.702,0.825,6,-3.787,0,0.0601,0.00883,0,0.0674,0.915,102.977,"audio_features",9.828,11.55,21.378
"238","Bulgaria","Beden v sartseto",13,44,"Preslava","Beden v sartseto",0.673,0.849,4,-6.893,0,0.0493,0.0233,0,0.185,0.478,91.028,"audio_features",8.749,11.037,19.786
"239","Bulgaria","Whoopty",12,86,"CJ","Whoopty",0.711,0.598,3,-7.621,0,0.182,0.19,0,0.15,0.737,140.175,"audio_features",8.532,7.176,15.708
"240","Bulgaria","POPSTAR (feat. Drake)",11,90,"DJ Khaled","POPSTAR (feat. Drake)",0.8,0.56,5,-4.818,0,0.261,0.057,0,0.134,0.45,163.071,"audio_features",8.8,6.16,14.96
"241","Bulgaria","goosebumps",10,88,"Travis Scott","Birds In The Trap Sing McKnight",0.841,0.728,7,-3.37,1,0.0484,0.0847,0,0.149,0.43,130.049,"audio_features",8.41,7.28,15.69
"242","Bulgaria","34+35",9,92,"Ariana Grande","Positions",0.83,0.585,0,-6.476,1,0.094,0.237,0,0.248,0.485,109.978,"audio_features",7.47,5.265,12.735
"243","Bulgaria","Watermelon Sugar",8,93,"Harry Styles","Fine Line",0.548,0.816,0,-4.209,1,0.0465,0.122,0,0.335,0.557,95.39,"audio_features",4.384,6.528,10.912
"244","Bulgaria","Granitsi / Den mporo",7,44,"Emanuela","Granitsi / Den mporo",0.402,0.794,1,-5.199,1,0.151,0.0125,1.45e-06,0.288,0.688,168.01,"audio_features",2.814,5.558,8.372
"245","Bulgaria","HOLIDAY",6,87,"Lil Nas X","HOLIDAY",0.81,0.511,5,-6.924,0,0.164,0.12,0,0.0832,0.837,151.947,"audio_features",4.86,3.066,7.926
"246","Bulgaria","Dior",5,85,"Pop Smoke","Meet The Woo",0.548,0.805,7,-5.732,1,0.351,0.212,0.000389,0.408,0.648,142.094,"audio_features",2.74,4.025,6.765
"247","Bulgaria","E-GIRLS ARE RUINING MY LIFE!",4,85,"CORPSE","E-GIRLS ARE RUINING MY LIFE!",0.614,0.937,1,-7.443,1,0.115,0.00161,0.00136,0.103,0.386,84.98,"audio_features",2.456,3.748,6.204
"248","Bulgaria","ELA S MEN",3,35,"V:RGO","ELA S MEN",0.87,0.554,4,-8.7,0,0.151,0.452,0.00032,0.0755,0.886,95.991,"audio_features",2.61,1.662,4.272
"249","Bulgaria","Lemonade (feat. Gunna, Don Toliver & NAV)",2,90,"Internet Money","B4 The Storm",0.8,0.658,1,-6.142,0,0.079,0.25,0,0.111,0.462,140.042,"audio_features",1.6,1.316,2.916
"250","Bulgaria","ROCKSTAR (feat. Roddy Ricch)",1,93,"DaBaby","BLAME IT ON BABY",0.746,0.69,11,-7.956,1,0.164,0.247,0,0.101,0.497,89.977,"audio_features",0.746,0.69,1.436
"251","Belgium","All I Want for Christmas Is You",50,90,"Mariah Carey","Merry Christmas",0.336,0.627,7,-7.463,1,0.0384,0.164,0,0.0708,0.35,150.273,"audio_features",16.8,31.35,48.15
"252","Belgium","Santa Tell Me",49,87,"Ariana Grande","Santa Tell Me",0.525,0.621,7,-7.364,1,0.116,0.0489,0,0.294,0.591,191.9,"audio_features",25.725,30.429,56.154
"253","Belgium","It's Beginning to Look a Lot like Christmas",48,69,"Michael Bublé","Christmas",0.339,0.214,4,-11.714,1,0.0375,0.908,7.47e-06,0.341,0.363,94.775,"audio_features",16.272,10.272,26.544
"254","Belgium","For The Night (feat. Lil Baby & DaBaby)",47,94,"Pop Smoke","Shoot For The Stars Aim For The Moon",0.823,0.586,6,-6.606,0,0.2,0.114,0,0.193,0.347,125.971,"audio_features",38.681,27.542,66.223
"255","Belgium","Blinding Lights",46,96,"The Weeknd","After Hours",0.514,0.73,1,-5.934,1,0.0598,0.00146,9.54e-05,0.0897,0.334,171.005,"audio_features",23.644,33.58,57.224
"256","Belgium","Nu Wij Niet Meer Praten",45,62,"Jaap Reesema","Nu Wij Niet Meer Praten",0.64,0.557,4,-4.747,1,0.0253,0.572,0,0.0934,0.331,105.992,"audio_features",28.8,25.065,53.865
"257","Belgium","Don't Leave Me Now",44,46,"Lost Frequencies","Cup of Beats",0.671,0.752,6,-6.806,0,0.0304,0.0258,0,0.112,0.717,124.998,"audio_features",29.524,33.088,62.612
